Gene	Chrom	Start	End	Coding
PPCDC	chr8	748331	750033	Coding
VPS2	chr8	749823	751095	Coding
PF3D7_0816300	chr8	751942	756173	Coding
PF3D7_0816400	chr8	756978	758683	Coding
HSP20	chr8	760138	761031	Coding
ClpB1	chr8	761600	765908	Coding
TRAPPC2L	chr8	766329	767961	Coding
DMC1	chr8	767916	769803	Coding
AK2	chr8	770704	771789	Coding
UBA3	chr8	772568	773737	Coding
PF3D7_0817100	chr8	774134	777131	Coding
PF3D7_0817200	chr8	776926	780434	Coding
PF3D7_0817300	chr8	782602	791836	Coding
PF3D7_0817400	chr8	794136	798695	Coding
HINT1	chr8	798401	800807	Coding
PF3D7_0817600	chr8	800326	804715	Coding
RON5	chr8	804723	814055	Coding
C3AP3	chr8	814303	815974	Coding
HMGB2	chr8	816742	818583	Coding
SNRNP27	chr8	819137	822699	Coding
PF3D7_0818100	chr8	823912	827305	Coding
14-3-3I	chr8	827788	832382	Coding
PF3D7_0818300	chr8	833185	835334	Coding
FCF1	chr8	835358	837041	Coding
PF3D7_0818500	chr8	841264	844248	Coding
PBLP	chr8	844765	847530	Coding
PF3D7_0818700	chr8	847541	854736	Coding
IMP4	chr8	855347	857162	Coding
HSP70	chr8	858550	862980	Coding
PF3D7_0819000	chr8	863419	868820	Coding
PF3D7_0819100	chr8	869033	871357	Coding
PLP5	chr8	871410	873440	Coding
PF3D7_0819300	chr8	873926	877521	Coding
PLP4	chr8	878495	880459	Coding
PF3D7_0819500	chr8	881047	884462	Coding
PF3D7_0819600	chr8	884484	887623	Coding
PF3D7_0819700	chr8	888126	890471	Coding
PF3D7_0819800	chr8	891658	898502	Coding
LSM3	chr8	898831	899705	Coding
SRCAP	chr8	900195	908628	Coding
PF3D7_0820100	chr8	909083	910928	Coding
PGPS	chr8	911627	915386	Coding
PF3D7_0820300	chr8	917497	921911	Coding
PF3D7_0820400	chr8	921931	924596	Coding
YIF1	chr8	925054	927974	Coding
PF3D7_0820600	chr8	928546	930946	Coding
KDH	chr8	931673	935916	Coding
PF3D7_0820800	chr8	936266	939277	Coding
PF3D7_0820900	chr8	939305	944689	Coding
PF3D7_0821000	chr8	948437	951284	Coding
PK1	chr8	952488	956466	Coding
PF3D7_0821200	chr8	957099	958258	Coding
DHX36	chr8	958332	962154	Coding
PF3D7_0821400	chr8	964289	967130	Coding
NEP1	chr8	967747	969151	Coding
CLP1	chr8	969674	972177	Coding
PF3D7_0821700	chr8	972554	974543	Coding
SEC61B	chr8	974967	976983	Coding
PF3D7_0821900	chr8	976989	978474	Coding
PF3D7_0822000	chr8	978451	980772	Coding
MED7	chr8	980704	982153	Coding
PF3D7_0822200	chr8	982546	987696	Coding
SNRPG	chr8	987718	989078	Coding
PF3D7_0822400	chr8	989973	992608	Coding
DLC1	chr8	992633	994306	Coding
SEC23	chr8	996626	1000388	Coding
TRP1	chr8	1000443	1004032	Coding
SNRNP40	chr8	1005414	1007397	Coding
PIC2	chr8	1006504	1011755	Coding
VPS15	chr8	1012878	1017485	Coding
PF3D7_0823100	chr8	1018071	1021346	Coding
PF3D7_0823200	chr8	1021372	1025708	Coding
GCN5	chr8	1028410	1034211	Coding
PF3D7_0823400	chr8	1034417	1036428	Coding
IMC1i	chr8	1036973	1038764	Coding
LipB	chr8	1039724	1041357	Coding
TOM7	chr8	1041365	1042613	Coding
PF3D7_0823800	chr8	1042935	1046408	Coding
DTC	chr8	1047155	1048908	Coding
PF3D7_0824000	chr8	1049233	1051936	Coding
PF3D7_0824100	chr8	1052541	1054493	Coding
PF3D7_0824200	chr8	1054798	1059140	Coding
Obg2	chr8	1059246	1061567	Coding
NT2	chr8	1062190	1065384	Coding
PF3D7_0824500	chr8	1066036	1067958	Coding
DRE2	chr8	1068408	1070384	Coding
LMF1	chr8	1070718	1074779	Coding
PF3D7_0824800	chr8	1075261	1080181	Coding
PF3D7_0824900	chr8	1079441	1083413	Coding
PF3D7_0825000	chr8	1085451	1091286	Coding
PF3D7_0825100	chr8	1091998	1093221	Coding
IF3a	chr8	1093439	1094936	Coding
PF3D7_0825300	chr8	1094794	1095972	Coding
ATPTG15	chr8	1096198	1097701	Coding
KRI1	chr8	1097742	1100613	Coding
COA5	chr8	1100637	1101453	Coding
CryPH	chr8	1101887	1102804	Coding
PF3D7_0825800	chr8	1103768	1105108	Coding
PF3D7_0825900	chr8	1105631	1108315	Coding
PF3D7_0826000	chr8	1108918	1112872	Coding
HEUL	chr8	1112930	1140853	Coding
PF3D7_0826200	chr8	1142499	1144972	Coding
PF3D7_0826300	chr8	1144934	1147897	Coding
CPT	chr8	1148010	1149830	Coding
UBE4B	chr8	1151361	1157299	Coding
VAMP7	chr8	1156860	1158860	Coding
RACK1	chr8	1159770	1162786	Coding
PF3D7_0826900	chr8	1164491	1167540	Coding
DBP10	chr8	1167240	1171585	Coding
IF2c	chr8	1172102	1177112	Coding
PF3D7_0827200	chr8	1177310	1180324	Coding
PF3D7_0827300	chr8	1181264	1183916	Coding
PF3D7_0827400	chr8	1184595	1185251	Coding
PF3D7_0827500	chr8	1185861	1187510	Coding
PF3D7_0827600	chr8	1187168	1193439	Coding
PF3D7_0827700	chr8	1193847	1196678	Coding
SET3	chr8	1198717	1206312	Coding
PDI8	chr8	1206438	1209016	Coding
ROM3	chr8	1210692	1211860	Coding
PF3D7_0828100	chr8	1211965	1215795	Coding
PF3D7_0828200	chr8	1215932	1221181	Coding
PF3D7_0828300	chr8	1220018	1223432	Coding
OXA1	chr8	1223542	1226051	Coding
PF3D7_0828500	chr8	1226140	1228476	Coding
FT1	chr8	1229407	1232493	Coding
PF3D7_0828700	chr8	1232769	1236746	Coding
GAMA	chr8	1237184	1241229	Coding
PF3D7_0828900	chr8	1241589	1243830	Coding
PF3D7_0829000	chr8	1244473	1251543	Coding
CCDC124	chr8	1251559	1253831	Coding
PHB1	chr8	1254054	1255517	Coding
LSM8	chr8	1255816	1257815	Coding
PF3D7_0829400	chr8	1257111	1260032	Coding
PF3D7_0829500	chr8	1260048	1267062	Coding
ETRAMP8	chr8	1268752	1270237	Coding
SIAP2	chr8	1290240	1291406	Coding
PF3D7_0830400	chr8	1293204	1295482	Coding
TryThrA	chr8	1295569	1299431	Coding
PF3D7_0830600	chr8	1301831	1305620	Coding
PF3D7_0830700	chr8	1306209	1308595	Coding
SURF8.2	chr8	1309285	1317662	Coding
PF3D7_0830900	chr8	1317009	1318914	Coding
GEXP09	chr8	1320917	1323071	Coding
SURF8.1	chr8	1324597	1331626	Coding
PF3D7_0831200	chr8	1332590	1336697	Coding
GEXP13	chr8	1337791	1342328	Coding
PF3D7_0831400	chr8	1343563	1345903	Coding
PF3D7_0831500	chr8	1352286	1356302	Coding
CLAG8	chr8	1358188	1363639	Coding
HSP70x	chr8	1364640	1369862	Coding
HRP2	chr8	1373212	1376988	Coding
PF3D7_0832000	chr8	1383349	1384377	Coding
PF3D7_0832200	chr8	1391454	1394200	Coding
PF3D7_0832300	chr8	1397014	1397885	Coding
PF3D7_0832400	chr8	1399560	1400583	Coding
RIF	chr8	1402567	1403711	Coding
PF3D7_0832600	chr8	1405835	1406999	Coding
RIF	chr8	1411058	1412141	Coding
PF3D7_0832900	chr8	1414283	1415293	Coding
RIF	chr8	1417438	1418625	Coding
RIF	chr8	1420818	1422077	Coding
RIF	chr8	1426884	1428135	Coding
RIF	chr8	1432696	1433932	Coding
VAR	chr8	1435794	1443449	Coding
VAR	chr9	20080	27885	Coding
RIF	chr9	29797	31157	Coding
RIF	chr9	33553	34795	Coding
RIF	chr9	39554	40740	Coding
RIF	chr9	42909	44045	Coding
RIF	chr9	45902	47236	Coding
RIF	chr9	49612	50971	Coding
PF3D7_0900900	chr9	55074	56081	Coding
RIF	chr9	58162	59240	Coding
RIF	chr9	61342	62553	Coding
PF3D7_0901200	chr9	64216	64428	Coding
RIF	chr9	67334	68625	Coding
RIF	chr9	70521	71738	Coding
RIF	chr9	74409	75746	Coding
PF3D7_0901600	chr9	77861	78874	Coding
PF3D7_0901700	chr9	81122	83382	Coding
PF3D7_0901800	chr9	83928	85972	Coding
PF3D7_0901900	chr9	85707	88318	Coding
FIKK9.1	chr9	89201	92043	Coding
FIKK9.2	chr9	93768	95820	Coding
FIKK9.3	chr9	98010	101528	Coding
FIKK9.4	chr9	101962	105349	Coding
FIKK9.5	chr9	106514	108406	Coding
FIKK9.6	chr9	108747	112128	Coding
FIKK9.7	chr9	113409	115549	Coding
SERA9	chr9	120969	125252	Coding
PF3D7_0902900	chr9	127416	127724	Coding
PF3D7_0903000	chr9	128833	130079	Coding
RER1	chr9	130060	131208	Coding
RAB7	chr9	133034	136372	Coding
PF3D7_0903300	chr9	138715	151403	Coding
DDX60	chr9	151318	161672	Coding
NUP138	chr9	162043	167477	Coding
PF3D7_0903600	chr9	168458	173493	Coding
PF3D7_0903700	chr9	174409	177722	Coding
CCp4	chr9	179187	183991	Coding
RPL32	chr9	184821	186458	Coding
PF3D7_0904000	chr9	186468	190718	Coding
PF3D7_0904100	chr9	190858	195827	Coding
PH	chr9	197658	198894	Coding
PF3D7_0904300	chr9	199051	207458	Coding
SPC3	chr9	207785	209281	Coding
PF3D7_0904500	chr9	209347	211040	Coding
PF3D7_0904600	chr9	211700	218608	Coding
HU	chr9	218206	219855	Coding
RPA1	chr9	221574	224589	Coding
CuTP	chr9	224609	233976	Coding
ATPTG4	chr9	234018	235610	Coding
NUP221	chr9	236028	243109	Coding
PF3D7_0905200	chr9	245200	249920	Coding
PF3D7_0905300	chr9	251353	269709	Coding
RhopH3	chr9	270371	275833	Coding
PF3D7_0905500	chr9	276467	279624	Coding
WDR66	chr9	280207	284102	Coding
ATG3	chr9	283888	287290	Coding
PF3D7_0905800	chr9	287480	293011	Coding
SEC27	chr9	293373	296649	Coding
RNaseII	chr9	298216	304767	Coding
VPS46	chr9	304951	306785	Coding
PF3D7_0906200	chr9	306807	309522	Coding
PF3D7_0906300	chr9	309887	312231	Coding
PF3D7_0906400	chr9	312356	315110	Coding
PF3D7_0906500	chr9	317027	319614	Coding
PF3D7_0906600	chr9	319627	323568	Coding
LRR9	chr9	329397	332004	Coding
PF3D7_0906800	chr9	332161	335229	Coding
PF3D7_0906890	chr9	334781	335636	Coding
PF3D7_0906910	chr9	335982	336778	Coding
PF3D7_0907000	chr9	337190	338027	Coding
PF3D7_0907100	chr9	338140	342542	Coding
PF3D7_0907200	chr9	344353	349864	Coding
PF3D7_0907300	chr9	349572	351287	Coding
ClpY	chr9	351552	355975	Coding
PF3D7_0907500	chr9	355983	358693	Coding
PF3D7_0907600	chr9	359594	363767	Coding
PA28	chr9	363574	365642	Coding
PF3D7_0907800	chr9	366444	367723	Coding
PDF	chr9	367738	368844	Coding
PMP1	chr9	369477	371999	Coding
PF3D7_0908100	chr9	373762	375586	Coding
PF3D7_0908200	chr9	377494	383371	Coding
PF3D7_0908300	chr9	383132	386854	Coding
PF3D7_0908400	chr9	387511	389444	Coding
PF3D7_0908500	chr9	389017	398034	Coding
PF3D7_0908600	chr9	398802	400941	Coding
PF3D7_0908700	chr9	401013	403688	Coding
PF3D7_0908800	chr9	404035	407267	Coding
PF3D7_0908900	chr9	405315	409866	Coding
PF3D7_0909000	chr9	410326	413841	Coding
PF3D7_0909100	chr9	414632	417901	Coding
POFUT2	chr9	418208	419895	Coding
ARP	chr9	420226	422542	Coding
PF3D7_0909400	chr9	422925	428516	Coding
SPM1	chr9	430069	432549	Coding
PF3D7_0909600	chr9	432221	435442	Coding
PF3D7_0909700	chr9	437400	444712	Coding
SNRPD3	chr9	445255	446630	Coding
PF3D7_0909900	chr9	447302	452462	Coding
SET4	chr9	452399	455743	Coding
PF3D7_0910100	chr9	456284	463345	Coding
PF3D7_0910200	chr9	464148	474861	Coding
PF3D7_0910300	chr9	475004	477689	Coding
PF3D7_0910400	chr9	477549	481768	Coding
PF3D7_0910500	chr9	482386	488608	Coding
YKT6.1	chr9	488911	491014	Coding
ALP5a	chr9	491036	493173	Coding
NBP35	chr9	493661	495804	Coding
PF3D7_0910900	chr9	495567	498316	Coding
PF3D7_0911000	chr9	499834	503245	Coding
PF3D7_0911100	chr9	504394	509439	Coding
PF3D7_0911200	chr9	509452	510913	Coding
CRMP1	chr9	511467	521529	Coding
PF3D7_0911400	chr9	521554	526248	Coding
PF3D7_0911500	chr9	526449	528094	Coding
PF3D7_0911600	chr9	528858	532077	Coding
PF3D7_0911700	chr9	532079	535972	Coding
PF3D7_0911800	chr9	535699	536950	Coding
ICP	chr9	536963	540283	Coding
PF3D7_0912000	chr9	540903	546278	Coding
PF3D7_0912100	chr9	546289	548478	Coding
PF3D7_0912200	chr9	549085	550446	Coding
PF3D7_0912400	chr9	551020	555071	Coding
PF3D7_0912500	chr9	555921	558634	Coding
PF3D7_0912600	chr9	559144	561979	Coding
PF3D7_0912700	chr9	562269	563000	Coding
GCD10	chr9	563201	566051	Coding
RPN8	chr9	566578	568830	Coding
PF3D7_0913000	chr9	568887	570663	Coding
PF3D7_0913100	chr9	571031	573349	Coding
PF3D7_0913150	chr9	573701	573838	Coding
EF-1beta	chr9	574522	576690	Coding
PF3D7_0913300	chr9	576759	579774	Coding
PF3D7_0913400	chr9	580760	581468	Coding
AMR4	chr9	582066	584192	Coding
PF3D7_0913600	chr9	584541	588762	Coding
PF3D7_0913700	chr9	589182	591559	Coding
PF3D7_0913800	chr9	592048	593728	Coding
RRSapi	chr9	594181	597274	Coding
PF3D7_0914000	chr9	597575	600651	Coding
PF3D7_0914100	chr9	600676	604593	Coding
PF3D7_0914200	chr9	607882	611319	Coding
PF3D7_0914300	chr9	612976	615740	Coding
KIC3	chr9	617808	619842	Coding
PF3D7_0914500	chr9	620655	626568	Coding
ELF1	chr9	627065	629120	Coding
MFR4	chr9	629371	632391	Coding
PF3D7_0914800	chr9	632540	635285	Coding
PF3D7_0914900	chr9	635647	639564	Coding
NDH2	chr9	639648	641731	Coding
UBC9	chr9	642878	644798	Coding
PF3D7_0915200	chr9	644974	646738	Coding
PF3D7_0915300	chr9	646547	649563	Coding
PFK9	chr9	649973	656340	Coding
PF3D7_0915500	chr9	657072	659906	Coding
PF3D7_0915600	chr9	659929	661258	Coding
ApiCOX30	chr9	661255	662866	Coding
GLTP	chr9	663573	664607	Coding
PF3D7_0915900	chr9	664952	667315	Coding
MFS2	chr9	666577	671763	Coding
TRX3	chr9	673514	675464	Coding
PF3D7_0916200	chr9	675629	679979	Coding
PF3D7_0916300	chr9	680231	681984	Coding
PF3D7_0916400	chr9	683244	691188	Coding
UFD1	chr9	691282	694189	Coding
PF3D7_0916600	chr9	694527	695602	Coding
HoMu	chr9	696194	702782	Coding
PF3D7_0916800	chr9	702975	703679	Coding
PF3D7_0916900	chr9	703682	706678	Coding
MOP	chr9	706053	712389	Coding
OGG1	chr9	712444	715666	Coding
PF3D7_0917200	chr9	716325	717506	Coding
PF3D7_0917300	chr9	718087	720418	Coding
PF3D7_0917400	chr9	720420	726262	Coding
PF3D7_0917500	chr9	726278	729348	Coding
PRP43	chr9	729418	732520	Coding
PF3D7_0917700	chr9	732608	734242	Coding
PF3D7_0917800	chr9	734361	736105	Coding
BIP	chr9	736669	741656	Coding
GAP50	chr9	741677	745333	Coding
PF3D7_0918100	chr9	746396	749301	Coding
PF3D7_0918200	chr9	748534	750334	Coding
EIF3F	chr9	750973	752942	Coding
PF3D7_0918400	chr9	754297	760269	Coding
RECQ1	chr9	764429	767461	Coding
PF3D7_0918700	chr9	769319	772498	Coding
PF3D7_0918800	chr9	772161	774937	Coding
gammaGCS	chr9	775058	780804	Coding
NAPS	chr9	780844	783347	Coding
PF3D7_0919100	chr9	785169	789003	Coding
PF3D7_0919200	chr9	788717	791151	Coding
TrxL1	chr9	792890	794428	Coding
PDI-Trans	chr9	795265	798335	Coding
MFS3	chr9	798498	799928	Coding
WBP1	chr9	800671	802645	Coding
PF3D7_0919700	chr9	802655	804294	Coding
PF3D7_0919800	chr9	803743	808112	Coding
RCC-PIP	chr9	809430	821487	Coding
ELO3	chr9	822634	825411	Coding
PF3D7_0920100	chr9	824705	827203	Coding
PF3D7_0920200	chr9	827405	830952	Coding
PF3D7_0920300	chr9	831524	832780	Coding
PF3D7_0920400	chr9	833308	840082	Coding
PF3D7_0920500	chr9	840386	842993	Coding
PF3D7_0920600	chr9	843108	847719	Coding
PF3D7_0920700	chr9	848626	851420	Coding
IMPDH	chr9	851981	854752	Coding
PRP24	chr9	855159	857745	Coding
PF3D7_0921000	chr9	857262	859606	Coding
PF3D7_0921100	chr9	860933	863136	Coding
PF3D7_0921200	chr9	862525	870954	Coding
PF3D7_0921300	chr9	871334	873544	Coding
NifU	chr9	873971	875133	Coding
PF3D7_0921500	chr9	875602	876867	Coding
PF3D7_0921600	chr9	877514	883452	Coding
PF3D7_0921700	chr9	883515	885592	Coding
RPF1	chr9	885956	887813	Coding
PF3D7_0921900	chr9	888237	889965	Coding
PF3D7_0922000	chr9	890057	893267	Coding
PF3D7_0922100	chr9	894280	901286	Coding
SAMS	chr9	901584	905953	Coding
PF3D7_0922300	chr9	905998	908357	Coding
pBAS	chr9	908583	912061	Coding
PGK	chr9	912487	915584	Coding
PF3D7_0922600	chr9	915914	918790	Coding
PRP18	chr9	918958	921672	Coding
PF3D7_0922800	chr9	922012	935804	Coding
FabG	chr9	936724	938572	Coding
RPB3	chr9	938929	940716	Coding
PF3D7_0923100	chr9	941830	942498	Coding
NOS	chr9	943129	947005	Coding
PLP3	chr9	947033	949498	Coding
PF3D7_0923400	chr9	949967	954244	Coding
PF3D7_0923500	chr9	954558	958587	Coding
LipL2	chr9	958734	960089	Coding
PF3D7_0923700	chr9	960181	961390	Coding
TRXR	chr9	961633	963872	Coding
PABP2	chr9	966770	969413	Coding
PF3D7_0924000	chr9	971634	977256	Coding
PF3D7_0924100	chr9	977433	980128	Coding
PF3D7_0924200	chr9	979992	984808	Coding
TPK	chr9	984509	986117	Coding
PF3D7_0924400	chr9	987949	993032	Coding
PF3D7_0924500	chr9	993199	998110	Coding
PF3D7_0924600	chr9	998794	1006187	Coding
SF3A3	chr9	1006205	1009028	Coding
TRF1	chr9	1009063	1009755	Coding
ATAT	chr9	1010380	1011822	Coding
PF3D7_0925000	chr9	1011837	1014313	Coding
PF3D7_0925100	chr9	1014478	1015518	Coding
RRP8	chr9	1017310	1018970	Coding
aPRS	chr9	1019164	1020903	Coding
PF3D7_0925400	chr9	1021426	1023671	Coding
TLP2	chr9	1024702	1026683	Coding
PF3D7_0925600	chr9	1026711	1028500	Coding
HDAC1	chr9	1028046	1031647	Coding
UPF2	chr9	1033046	1039152	Coding
LCN	chr9	1039462	1042118	Coding
PF3D7_0926000	chr9	1043374	1048185	Coding
PF3D7_0926100	chr9	1047843	1059006	Coding
PF3D7_0926200	chr9	1062667	1064356	Coding
PF3D7_0926300	chr9	1064388	1070885	Coding
PF3D7_0926400	chr9	1070433	1073592	Coding
PF3D7_0926500	chr9	1074538	1083991	Coding
PF3D7_0926600	chr9	1084696	1089093	Coding
NADSYN	chr9	1089380	1092648	Coding
PF3D7_0926800	chr9	1092809	1096677	Coding
PF3D7_0926900	chr9	1096771	1098919	Coding
P23	chr9	1098803	1100298	Coding
PF3D7_0927100	chr9	1099900	1101387	Coding
PF3D7_0927200	chr9	1106517	1112880	Coding
FH	chr9	1113549	1116338	Coding
PF3D7_0927400	chr9	1116416	1119775	Coding
PF3D7_0927500	chr9	1119831	1122373	Coding
PF3D7_0927600	chr9	1122096	1125906	Coding
PPP4	chr9	1126803	1128396	Coding
COX5B	chr9	1128345	1130169	Coding
PSD	chr9	1130507	1134907	Coding
COX6B	chr9	1134936	1136835	Coding
PF3D7_0928100	chr9	1136403	1138628	Coding
PF3D7_0928200	chr9	1139049	1142891	Coding
PF3D7_0928150	chr9	1139271	1139510	Coding
PF3D7_0928300	chr9	1142674	1144994	Coding
PF3D7_0928400	chr9	1145077	1146038	Coding
PF3D7_0928500	chr9	1145092	1147569	Coding
PF3D7_0928600	chr9	1147690	1149688	Coding
PF3D7_0928700	chr9	1149710	1155532	Coding
PF3D7_0928800	chr9	1155523	1159304	Coding
GK	chr9	1159487	1160762	Coding
TAF7	chr9	1160773	1162919	Coding
PF3D7_0929100	chr9	1162923	1166821	Coding
PF3D7_0929200	chr9	1166823	1169752	Coding
PF3D7_0929300	chr9	1171132	1173562	Coding
RhopH2	chr9	1173579	1181380	Coding
PF3D7_0929500	chr9	1180983	1181996	Coding
PF3D7_0929600	chr9	1182575	1184144	Coding
PF3D7_0929700	chr9	1184754	1186269	Coding
PF3D7_0929800	chr9	1186606	1186902	Coding
PF3D7_0929900	chr9	1187369	1189282	Coding
PF3D7_0930000	chr9	1189646	1191322	Coding
PF3D7_0930100	chr9	1191714	1195486	Coding
LRR8	chr9	1195511	1200623	Coding
MSP1	chr9	1201305	1207576	Coding
PF3D7_0930400	chr9	1207579	1212987	Coding
DGK1	chr9	1211597	1217273	Coding
CYP72	chr9	1217433	1221199	Coding
PF3D7_0930700	chr9	1221470	1224028	Coding
PF3D7_0930800	chr9	1224476	1239586	Coding
NFU1	chr9	1246725	1248266	Coding
PF3D7_0931000	chr9	1248274	1252765	Coding
PF3D7_0931100	chr9	1253448	1257339	Coding
Sel2	chr9	1258494	1259859	Coding
PF3D7_0931300	chr9	1260984	1261969	Coding
PF3D7_0931400	chr9	1262730	1265679	Coding
PF3D7_0931500	chr9	1264738	1267766	Coding
PF3D7_0931600	chr9	1268277	1269415	Coding
PF3D7_0931700	chr9	1270155	1272656	Coding
PF3D7_0931800	chr9	1272794	1274607	Coding
AKLP2	chr9	1274656	1277085	Coding
PF3D7_0932000	chr9	1277432	1279277	Coding
PF3D7_0932100	chr9	1278479	1284699	Coding
PFN	chr9	1286481	1289644	Coding
M18AAP	chr9	1288799	1291543	Coding
RF1	chr9	1291568	1293643	Coding
DHHC6	chr9	1293832	1297076	Coding
RPS6	chr9	1297285	1298239	Coding
PF3D7_0932700	chr9	1298749	1302703	Coding
CSE1	chr9	1302916	1308589	Coding
PF3D7_0932900	chr9	1309010	1310544	Coding
PF3D7_0933000	chr9	1310704	1314101	Coding
PF3D7_0933100	chr9	1314184	1317597	Coding
PF3D7_0933200	chr9	1317759	1319756	Coding
PF3D7_0933300	chr9	1319902	1323588	Coding
PF3D7_0933400	chr9	1323597	1324805	Coding
PF3D7_0933500	chr9	1324974	1329878	Coding
QCR1	chr9	1330167	1333406	Coding
PF3D7_0933700	chr9	1334102	1335151	Coding
PF3D7_0933800	chr9	1335740	1337947	Coding
PF3D7_0933900	chr9	1337868	1339664	Coding
PF3D7_0934000	chr9	1339791	1342470	Coding
XPD	chr9	1342715	1346826	Coding
PF3D7_0934200	chr9	1346627	1347508	Coding
ATP8	chr9	1347715	1349000	Coding
ApiAP2	chr9	1349597	1350572	Coding
PF3D7_0934500	chr9	1350428	1353738	Coding
PF3D7_0934600	chr9	1354207	1355815	Coding
PF3D7_0934700	chr9	1357159	1360704	Coding
PKAc	chr9	1360721	1364051	Coding
PF3D7_0934900	chr9	1364066	1366174	Coding
SNRPB2	chr9	1366182	1367150	Coding
KSH1	chr9	1367396	1367930	Coding
VPS33	chr9	1368257	1372877	Coding
PF3D7_0935300	chr9	1372874	1374250	Coding
GDV1	chr9	1377653	1381134	Coding
GEXP22	chr9	1399892	1402702	Coding
GIG	chr9	1403986	1407459	Coding
PF3D7_0935700	chr9	1408214	1410316	Coding
CLAG9	chr9	1412562	1419940	Coding
REX1	chr9	1419960	1424840	Coding
REX2	chr9	1426152	1428942	Coding
ETRAMP9	chr9	1429554	1431890	Coding
PF3D7_0936200	chr9	1432339	1435093	Coding
REX3	chr9	1435767	1439273	Coding
REX4	chr9	1439258	1442180	Coding
VAP1	chr9	1443260	1445400	Coding
GEXP5	chr9	1445945	1448525	Coding
PF3D7_0936700	chr9	1454422	1455720	Coding
PF3D7_0936800	chr9	1457833	1460579	Coding
PF3D7_0937000	chr9	1465306	1467827	Coding
PF3D7_0937100	chr9	1468280	1469641	Coding
PF3D7_0937200	chr9	1471599	1473298	Coding
RIF	chr9	1474431	1475704	Coding
RIF	chr9	1477526	1478736	Coding
RIF	chr9	1480947	1482211	Coding
VAR	chr9	1486070	1490187	Coding
RIF	chr9	1492373	1493708	Coding
VAR	chr9	1495579	1503336	Coding
VAR	chr10	28490	36164	Coding
RIF	chr10	38050	39395	Coding
RIF	chr10	41773	42963	Coding
RIF	chr10	44816	46133	Coding
RIF	chr10	48052	49384	Coding
RIF	chr10	50964	53006	Coding
PfJ13	chr10	62926	64808	Coding
ACBP1	chr10	66845	69602	Coding
ACBP2	chr10	69800	71269	Coding
PF3D7_1001300	chr10	72601	74029	Coding
XL1	chr10	74612	78819	Coding
ETRAMP10	chr10	80302	82576	Coding
XL2	chr10	85910	91177	Coding
PF3D7_1001700	chr10	92437	94615	Coding
PF3D7_1001800	chr10	95930	97877	Coding
PfJ23	chr10	99001	100443	Coding
PF3D7_1002000	chr10	102837	105100	Coding
PTP5	chr10	106648	109855	Coding
PArt	chr10	110388	116655	Coding
PF3D7_1002300	chr10	117242	118534	Coding
TRA2B	chr10	120336	125104	Coding
PF3D7_1002500	chr10	123345	125606	Coding
PF3D7_1002600	chr10	125343	127695	Coding
PF3D7_1002700	chr10	128151	132481	Coding
PF3D7_1002800	chr10	132914	138022	Coding
PF3D7_1002900	chr10	138050	140161	Coding
PF3D7_1003000	chr10	141402	147095	Coding
C4AP3	chr10	147104	148711	Coding
PF3D7_1003200	chr10	149289	150204	Coding
ARD1	chr10	150176	151598	Coding
PF3D7_1003400	chr10	152012	158777	Coding
PF3D7_1003500	chr10	159811	163428	Coding
IMC1c	chr10	164213	166726	Coding
PF3D7_1003700	chr10	166171	171640	Coding
EFTUD2	chr10	171827	177146	Coding
PF3D7_1003900	chr10	177921	178870	Coding
PF3D7_1004000	chr10	179019	180699	Coding
PF3D7_1004100	chr10	182244	187100	Coding
PF3D7_1004200	chr10	187192	196990	Coding
PF3D7_1004300	chr10	198954	204653	Coding
PF3D7_1004400	chr10	206616	210233	Coding
PF3D7_1004500	chr10	211256	215179	Coding
PF3D7_1004600	chr10	215344	219759	Coding
PF3D7_1004700	chr10	219826	221789	Coding
AAC2	chr10	221826	223568	Coding
PF3D7_1004900	chr10	224040	225383	Coding
MRSapi	chr10	225274	228144	Coding
UTP25	chr10	228405	232553	Coding
PF3D7_1005200	chr10	232315	233024	Coding
PF3D7_1005300	chr10	233285	234473	Coding
PF3D7_1005400	chr10	234795	235745	Coding
UPF1	chr10	236121	242888	Coding
PF3D7_1005600	chr10	243559	247064	Coding
PF3D7_1005700	chr10	247095	250492	Coding
PF3D7_1005800	chr10	250971	252615	Coding
PF3D7_1005900	chr10	253544	255931	Coding
IMP4	chr10	255990	258116	Coding
NOT5	chr10	258913	261461	Coding
