Gene	Chrom	Start	End	Coding
PF3D7_1251600	12	2102664	2105810	1
aTrpRS	12	2105871	2108564	1
PF3D7_1251800	12	2108572	2110970	1
PF3D7_1251900	12	2112878	2112950	0
PF3D7_1252000	12	2113730	2113801	0
RON3	12	2113980	2123174	1
CHT1	12	2125435	2126571	1
PF3D7_1252300	12	2127090	2130230	1
RH3	12	2136053	2144874	0
PF3D7_1252500	12	2145008	2147250	1
PF3D7_1252600	12	2147509	2152520	1
PF3D7_1252700	12	2153221	2157441	1
PF3D7_1252800	12	2158574	2162555	1
PF3D7_1252900	12	2161958	2163896	1
GECO	12	2166755	2170559	1
PF3D7_1253100	12	2171086	2173040	1
PF3D7_1253200	12	2172876	2174605	1
PF3D7_1253300	12	2175329	2176087	0
ACS3	12	2179909	2182869	1
PF3D7_1253500	12	2183464	2184168	1
PF3D7_1253800	12	2196157	2197122	1
PF3D7_1253900	12	2198926	2199846	0
PF3D7_1254100	12	2204724	2205714	1
PF3D7_1254300	12	2211543	2212554	1
PF3D7_1254600	12	2221835	2222848	1
PF3D7_1254900	12	2232691	2232903	1
PF3D7_1300900	13	62515	63547	1
PF3D7_1301100	13	68484	69411	0
GBPH2	13	72267	74990	1
PF3D7_1301300	13	78614	79470	0
HYP12	13	82128	84689	1
PF3D7_1301500	13	85156	87187	1
EBA140	13	88139	93987	1
CBP2	13	98252	101166	1
SURF13.1	13	102842	109471	0
PF3D7_1301900	13	109507	110463	1
PTP6	13	112224	115251	1
PF3D7_1302050	13	118901	119247	1
G27/25	13	120233	122716	1
UIS3	13	123360	124429	1
PF3D7_1302300	13	125679	128432	1
PF3D7_1302400	13	129717	131086	1
PF3D7_1302500	13	131261	141355	1
DOHH	13	142833	144141	1
PF3D7_1302700	13	144689	150561	1
PF3D7_1302800	13	150591	153017	1
PF3D7_1302900	13	154555	157791	1
ATPTG13	13	158048	158778	1
PF3D7_1303100	13	159024	160416	1
VAMP8	13	160039	162263	1
PF3D7_1303300	13	162566	164742	1
LisH	13	164074	168616	1
NHE	13	169481	178156	1
PF3D7_1303600	13	178433	179882	1
PF3D7_1303700	13	180206	184621	1
PF3D7_1303800	13	184641	214069	1
PF3D7_1303900	13	215291	216331	1
CAPH	13	216203	220913	1
LigI	13	221623	225748	1
MIT2	13	226669	229688	1
PF3D7_1304300	13	230753	231760	1
PF3D7_1304400	13	232308	234498	1
PF3D7_1304500	13	235485	236870	1
PF3D7_1304600	13	236907	241351	1
CYC4	13	241498	243247	1
PF3D7_1304800	13	243655	243772	0
RPB11	13	244430	246721	1
PF3D7_1305000	13	246965	252322	1
AMR3	13	252020	254299	1
GCN1	13	256095	267598	1
PF3D7_1305400	13	268764	270974	1
MKP1	13	270846	273772	1
S2P	13	273852	275740	1
PF3D7_1305700	13	277139	277729	1
PF3D7_1305800	13	278294	279133	1
PF3D7_1305900	13	279287	282199	1
PF3D7_1306000	13	283370	287947	1
PF3D7_1306100	13	287950	288637	1
PF3D7_1306200	13	288740	291710	1
PF3D7_1306300	13	292977	296617	1
RPT4	13	296681	299735	1
PF3D7_1306500	13	299720	314523	1
PF3D7_1306600	13	314683	316989	1
PF3D7_1306700	13	318031	320148	1
PF3D7_1306800	13	320722	322613	1
SNRPA	13	322848	325071	1
RRP40	13	324598	326786	1
UTP6	13	327138	331324	1
PF3D7_1307200	13	331110	333003	1
DBP6	13	333485	335751	1
PF3D7_1307400	13	335852	337263	1
PF3D7_1307500	13	337467	339281	1
rpoA	13	339616	343027	1
PF3D7_1307700	13	343464	348264	1
PF3D7_1307800	13	348316	351043	1
PF3D7_1307900	13	351108	355213	1
PF3D7_1308000	13	355912	359788	1
PF3D7_1308100	13	359803	360998	1
cpsSII	13	360703	371091	1
RPS27	13	370778	373004	1
PF3D7_1308400	13	373028	393614	1
PF3D7_1308500	13	393715	395881	1
PF3D7_1308600	13	396734	401269	1
PF3D7_1308700	13	401356	404582	1
INT	13	403496	407163	1
DCP2	13	407699	412340	1
PF3D7_1309000	13	415450	417742	1
PF3D7_1309100	13	417668	420588	1
PF3D7_1309120	13	419513	419819	0
PPM6	13	423936	427379	1
PRPF3	13	427265	430292	1
PF3D7_1309400	13	431848	436382	1
GAR1	13	436154	437809	1
PF3D7_1309600	13	438135	439566	1
VPS18	13	440240	445360	1
PF3D7_1309800	13	444779	446972	1
PF3D7_1309900	13	447096	448101	1
OSCP	13	448789	449862	1
PF3D7_1310100	13	450398	453415	1
PF3D7_1310200	13	453771	455266	1
PF3D7_1310300	13	455314	457125	1
PF3D7_1310400	13	457559	462935	1
EMC7	13	462619	464337	1
RAB5b	13	464696	467314	1
PIC5	13	467319	469389	1
PF3D7_1310800	13	470186	475454	1
PF3D7_1310900	13	476019	477369	1
ISD11	13	477378	478179	1
PF3D7_1311100	13	479314	480853	1
PF3D7_1311200	13	481029	483562	1
PF3D7_1311300	13	484029	485471	1
AP1M1	13	487208	489812	1
RPT1	13	489523	492367	1
PF3D7_1311600	13	493795	497416	1
PF3D7_1311700	13	497277	499849	1
M1AAP	13	500128	505330	1
vapA	13	506640	510354	1
MCAT	13	510883	512714	1
PF3D7_1312100	13	512887	517603	1
PF3D7_1312200	13	517915	519387	1
PF3D7_1312300	13	519563	520735	1
IF2a	13	521022	524485	1
ARA1	13	525028	525219	1
PF3D7_1312500	13	525745	528762	1
BCKDHA	13	529137	531966	1
PF3D7_1312700	13	532136	534965	1
AAP2	13	536657	545069	1
EIF4G	13	547872	553050	1
NEDD8	13	553067	554779	1
PF3D7_1313100	13	556285	565251	1
MTFMT	13	565649	568253	1
PF3D7_1313300	13	568510	569749	1
PF3D7_1313400	13	569563	572777	1
PF3D7_1313500	13	573169	578639	1
PF3D7_1313600	13	578990	585877	1
PF3D7_1313700	13	586557	587858	1
PF3D7_1313800	13	588141	599917	1
PF3D7_1313900	13	600666	602194	1
PF3D7_1314000	13	602446	606612	1
PF3D7_1314100	13	606945	610544	1
TERT	13	611085	618888	1
PF3D7_1314300	13	618973	620881	1
PF3D7_1314400	13	621387	621876	1
PF3D7_1314500	13	622348	624209	1
LipL1	13	624510	626292	1
PF3D7_1314700	13	626197	629114	1
PF3D7_1314800	13	629766	630444	1
P44	13	632005	635048	1
PF3D7_1315000	13	635796	638125	1
PK9	13	638286	639389	1
PF3D7_1315200	13	639639	643237	1
PF3D7_1315300	13	644504	646683	1
PF3D7_1315400	13	647126	651789	1
PF3D7_1315500	13	652297	654272	1
PIS	13	654882	657517	1
GCD14	13	657523	659870	1
MYB1	13	659980	662174	1
PF3D7_1315900	13	662771	668049	1
PF3D7_1316000	13	668118	670953	1
IPK2	13	673163	678530	1
PF3D7_1316200	13	679376	681341	1
PF3D7_1316300	13	681363	682149	1
SAS6L	13	683084	684476	1
PRP40	13	685253	689503	1
CCT	13	690695	695288	1
PF3D7_1316700	13	695732	697985	1
SEC20	13	697830	700357	1
PF3D7_1316900	13	700380	707545	1
USP39	13	707799	710556	1
MCM4	13	711294	715548	1
PF3D7_1317300	13	730266	732727	1
PF3D7_1317400	13	732710	734063	1
PF3D7_1317500	13	734604	734999	1
PF3D7_1317600	13	734806	738618	1
PF3D7_1317700	13	738072	739888	1
NOC4	13	741709	745151	1
PF3D7_1318000	13	745720	747765	1
FD	13	748160	749415	1
G3PAT	13	750316	751518	1
PF3D7_1318300	13	752413	759638	1
SMC2	13	759654	764908	1
PF3D7_1318500	13	765769	767774	1
PF3D7_1318600	13	768049	769846	1
AAP4	13	770473	772913	1
SEC63	13	772927	778390	1
PF3D7_1318900	13	778097	781679	1
PF3D7_1319000	13	783752	788197	1
PF3D7_1319100	13	789267	792352	1
PF3D7_1319200	13	792381	795633	1
TRM1	13	795691	799120	1
PF3D7_1319400	13	800542	806858	1
PF3D7_1319500	13	806869	807443	1
PF3D7_1319600	13	808286	815634	1
PF3D7_1319700	13	815505	818847	1
Pfg17	13	819978	821219	1
PF3D7_1319900	13	822078	826547	1
GP1	13	828978	834253	1
ClpS	13	833359	835735	1
PF3D7_1320200	13	836524	838735	1
PF3D7_1320300	13	838739	840965	1
SPB	13	841671	843288	1
SNAP23	13	843281	845534	1
RAB11a	13	845865	848770	1
PF3D7_1320700	13	849130	854321	1
PF3D7_1320800	13	854615	856970	1
PF3D7_1320900	13	857127	858368	1
PF3D7_1321000	13	859299	861347	1
PF3D7_1321100	13	861001	872925	1
PF3D7_1321200	13	875107	876069	1
PF3D7_1321300	13	876120	886756	1
DHHC8	13	886652	889804	1
PDEbeta	13	889872	895607	1
PDEgamma	13	897716	901044	1
SF1	13	901750	906652	1
PF3D7_1321800	13	907364	910306	1
PF3D7_1321900	13	910812	913627	1
PF3D7_1322000	13	914465	918899	1
SET2	13	920884	930124	1
PF3D7_1322200	13	931298	944119	1
PF3D7_1322300	13	944138	949434	1
PF3D7_1322400	13	950902	952733	1
DHHC5	13	952855	955994	1
PF3D7_1322600	13	955837	958095	1
PF3D7_1322700	13	958097	959380	1
C2AP2	13	959842	961034	1
PF3D7_1322900	13	961213	963561	1
FabZ	13	963661	964690	1
PF3D7_1323100	13	965440	967252	1
PF3D7_1323200	13	967817	969229	1
PF3D7_1323300	13	969898	971782	1
RPL23	13	971388	973888	1
PMV	13	973969	977910	1
PF3D7_1323600	13	978955	980517	1
GAPM1	13	981651	984211	1
VPS52	13	984290	988964	1
PF3D7_1323900	13	989180	990618	1
PF3D7_1324000	13	990726	996075	1
PF3D7_1324100	13	996864	999493	1
PF3D7_1324200	13	999535	1001981	1
PF3D7_1324300	13	1002038	1019770	1
PRELID	13	1021423	1023251	1
PF3D7_1324500	13	1022857	1028042	1
PF3D7_1324600	13	1028092	1034031	1
YKT6.2	13	1034495	1036418	1
DHFS-FPGS	13	1036517	1039173	1
LDH	13	1040006	1042682	1
LSM6	13	1042495	1043464	1
PF3D7_1325100	13	1043646	1046792	1
PF3D7_1325200	13	1047544	1049934	1
PF3D7_1325300	13	1050915	1051319	1
PF3D7_1325400	13	1052185	1063669	1
PF3D7_1325500	13	1063689	1066411	1
PF3D7_1325700	13	1066607	1069187	1
FIS1	13	1066876	1067829	1
PF3D7_1325800	13	1070871	1075794	1
PF3D7_1325900	13	1075906	1084660	1
C3AP2	13	1085365	1087256	1
PF3D7_1326100	13	1087203	1090675	1
PF3D7_1326200	13	1089230	1091327	1
PF3D7_1326300	13	1092355	1094980	1
PF3D7_1326400	13	1095046	1099223	1
PF3D7_1326500	13	1099245	1106065	1
PF3D7_1326600	13	1107779	1122729	1
PF3D7_1326700	13	1125242	1127086	1
SYN18	13	1127157	1128955	1
PF3D7_1326900	13	1129282	1133343	1
PF3D7_1327000	13	1133394	1138536	1
PF3D7_1327100	13	1138558	1141561	1
RPR2	13	1142949	1144084	1
PF3D7_1327300	13	1145298	1152588	1
PF3D7_1327400	13	1152124	1154113	1
PF3D7_1327500	13	1154684	1158545	1
NMNAT	13	1158691	1160403	1
UPF3B	13	1159359	1161728	1
PF3D7_1327800	13	1162463	1165039	1
PF3D7_1327900	13	1165307	1166558	1
PF3D7_1328000	13	1173631	1181569	1
PF3D7_1328100	13	1183590	1186246	1
PF3D7_1328200	13	1186514	1196153	1
PF3D7_1328300	13	1195364	1199554	1
PF3D7_1328400	13	1199670	1202958	1
PF3D7_1328500	13	1203340	1208913	1
PF3D7_1328600	13	1209744	1211772	1
PF3D7_1328700	13	1213394	1213615	0
SIR2A	13	1213757	1216004	1
PF3D7_1328900	13	1214915	1217537	1
PF3D7_1329000	13	1217710	1226469	1
MyoF	13	1226639	1235365	1
PF3D7_1329200	13	1236406	1238812	1
CAF1B	13	1238815	1241964	1
AMPD	13	1242635	1247339	1
PF3D7_1329500	13	1250030	1258393	1
PF3D7_1329600	13	1258409	1260377	1
ACBP1	13	1260632	1263601	1
PF3D7_1329800	13	1264495	1269102	1
PF3D7_1329900	13	1269178	1271461	1
PF3D7_1330000	13	1271713	1273859	1
PF3D7_1330100	13	1274448	1275008	1
PF3D7_1330200	13	1275104	1276146	1
PF3D7_1330300	13	1275888	1278531	1
PF3D7_1330400	13	1278881	1281897	1
PF3D7_1330500	13	1284735	1287844	1
PF3D7_1330600	13	1287674	1289679	1
PF3D7_1330700	13	1289960	1293507	1
PF3D7_1330800	13	1293638	1297395	1
PF3D7_1330900	13	1294943	1295022	0
PF3D7_1331000	13	1297070	1299355	1
POLQ	13	1299417	1305427	1
PF3D7_1331200	13	1305681	1308163	1
SEC11	13	1308678	1310348	1
PF3D7_1331400	13	1310771	1312216	1
PF3D7_1331500	13	1313440	1316380	1
DEH	13	1316161	1317997	1
PF3D7_1331700	13	1318841	1323158	1
PF3D7_1331800	13	1322579	1325044	1
PF3D7_1331900	13	1324253	1324342	0
SYN5	13	1325849	1328634	1
PF3D7_1332100	13	1329491	1331059	1
PF3D7_1332200	13	1332221	1335647	1
TRAPPC2	13	1335713	1337184	1
PF3D7_1332400	13	1336921	1340631	1
APN1	13	1340764	1344123	1
PF3D7_1332500	13	1340768	1341856	1
DBP8	13	1344509	1347450	1
PF3D7_1332800	13	1347359	1349852	1
cyto-IRS	13	1349542	1354540	1
CPN20	13	1354881	1357621	1
PF3D7_1333100	13	1357703	1360831	1
UBA1	13	1360971	1367998	1
PF3D7_1333300	13	1367637	1369621	1
PF3D7_1333400	13	1369452	1370905	1
PF3D7_1333500	13	1371664	1373056	1
UTP4	13	1372985	1377791	1
CenH3	13	1378294	1380973	1
PF3D7_1333800	13	1380836	1383978	1
PF3D7_1333900	13	1384922	1389288	1
PF3D7_1334000	13	1389425	1391366	1
PF3D7_1334100	13	1392263	1396454	1
PF3D7_1334200	13	1397512	1399983	1
MSRP5	13	1400682	1402748	1
MSRP4	13	1403522	1404451	1
MSRP6	13	1405046	1408182	1
MSRP3	13	1408270	1410124	1
MSRP7	13	1410493	1412171	1
MSRP2	13	1412213	1413947	1
PF3D7_1334900	13	1414878	1415018	0
MSRP1	13	1415833	1417543	1
MSP7	13	1418213	1421552	1
RH6	13	1422322	1425596	0
RH2b	13	1428350	1439462	1
RH2a	13	1440169	1451101	1
PF3D7_1335500	13	1451489	1453443	1
PF3D7_1335600	13	1454260	1456075	1
COG3	13	1456097	1461662	1
PF3D7_1335800	13	1462045	1464260	1
TRAP	13	1464895	1466619	1
PF3D7_1336000	13	1469753	1471997	1
PF3D7_1336100	13	1472056	1473319	1
PF3D7_1336200	13	1473321	1476255	1
PF3D7_1336300	13	1476333	1477407	1
PF3D7_1336400	13	1477391	1482233	1
PF3D7_1336500	13	1479501	1479598	0
PF3D7_1336600	13	1480483	1482222	1
PV3	13	1482259	1484407	1
NUDC	13	1485785	1487899	1
cTrpRS	13	1487930	1490567	1
OCT1	13	1491206	1494872	1
PK6	13	1495106	1497722	1
DXS	13	1497877	1501494	1
PF3D7_1337300	13	1502688	1506534	1
PF3D7_1337400	13	1506707	1509508	1
PF3D7_1337500	13	1509051	1521971	1
PF3D7_1337600	13	1524111	1524192	0
PH2	13	1525110	1528360	1
CDPK5	13	1527826	1531730	1
PF3D7_1337900	13	1533805	1535537	1
PF3D7_1338000	13	1535607	1540516	1
RPN3	13	1540544	1544422	1
RPL6	13	1544563	1547358	1
EF-1gamma	13	1547546	1550917	1
PF3D7_1338400	13	1550500	1553305	1
PF3D7_1338500	13	1554199	1556364	1
PF3D7_1338600	13	1556354	1561135	1
PF3D7_1338700	13	1561210	1563893	1
PF3D7_1338800	13	1564491	1567716	1
PF3D7_1338900	13	1568367	1571577	1
PF3D7_1339000	13	1572631	1573723	1
PF3D7_1339100	13	1575356	1575427	0
PF3D7_1339200	13	1576926	1576997	0
PF3D7_1339300	13	1579733	1585346	1
ApiCOX14	13	1585383	1586852	1
PF3D7_1339500	13	1586916	1588336	1
PF3D7_1339600	13	1588075	1590380	1
PF3D7_1339700	13	1590184	1596674	1
MZT1	13	1596717	1597962	1
ABCB5	13	1598111	1601567	1
PSOP7	13	1601698	1603554	1
RRP42	13	1603632	1605515	1
PF3D7_1340200	13	1605532	1606298	1
PF3D7_1340300	13	1606863	1610503	1
PF3D7_1340400	13	1610715	1611989	1
PF3D7_1340500	13	1613155	1616805	1
DBR1	13	1617537	1620495	1
RAB11b	13	1620976	1623379	1
MPC1	13	1622988	1625706	1
PiT	13	1625796	1629643	1
PF3D7_1341000	13	1631333	1631406	0
PF3D7_1341100	13	1632602	1632709	0
PF3D7_1341200	13	1633454	1635827	1
PF3D7_1341300	13	1635428	1638062	1
PF3D7_1341400	13	1637268	1637347	0
ISC1	13	1639020	1641267	1
GPI10	13	1641926	1644490	1
PF3D7_1341700	13	1645048	1645868	1
IMC1k	13	1645735	1648368	1
PF3D7_1341900	13	1649035	1651981	1
PF3D7_1342000	13	1652531	1655349	1
IRP	13	1655461	1660193	1
PF3D7_1342200	13	1660640	1663930	1
PF3D7_1342300	13	1664354	1665907	1
CK2beta2	13	1665798	1668854	1
SPECT1	13	1669390	1671510	1
MyoA	13	1673239	1677299	1
RPB12	13	1677300	1678286	1
PEPCK	13	1678802	1682001	1
AP2-HS	13	1682054	1694167	1
PMT	13	1695462	1699267	1
PF3D7_1343100	13	1699588	1702492	1
PF3D7_1343200	13	1703564	1707279	1
PF3D7_1343300	13	1706393	1711568	1
RAD5	13	1714271	1719409	1
PF3D7_1343500	13	1719474	1721883	1
PF3D7_1343600	13	1721704	1724056	1
Kelch13	13	1724600	1727877	1
PF3D7_1343800	13	1730093	1753967	1
PRPF4	13	1755697	1758708	1
PF3D7_1344000	13	1758930	1762648	1
PF3D7_1344100	13	1763082	1767594	1
GRP170	13	1768122	1772620	1
PF3D7_1344300	13	1773639	1781932	1
PF3D7_1344400	13	1785041	1787409	1
USB1	13	1787599	1788926	1
LipA	13	1789220	1790757	1
PF3D7_1344700	13	1790894	1794920	1
ATCase	13	1795375	1798284	1
PF3D7_1344900	13	1799856	1806394	1
PF3D7_1345000	13	1806661	1809617	1
TRX2	13	1809393	1810615	1
ROM6	13	1811227	1813968	1
ApiCOX16	13	1814550	1815796	1
PF3D7_1345400	13	1816344	1821300	1
UBC	13	1822843	1825456	1
PF3D7_1345600	13	1825789	1828280	1
IDH	13	1827863	1830813	1
PF3D7_1345800	13	1830487	1835383	1
SPC25	13	1835227	1837216	1
PF3D7_1346000	13	1837752	1840105	1
SEC61A	13	1842673	1844921	1
PF3D7_1346200	13	1845502	1847873	1
ALBA2	13	1848215	1851281	1
PF3D7_1346400	13	1852631	1871215	1
PF3D7_1346500	13	1871485	1873751	1
C2AP4	13	1873784	1875145	1
P48/45	13	1875452	1878087	1
P47	13	1878475	1880618	1
PF3D7_1346900	13	1881224	1883036	1
WDR92	13	1882964	1884946	1
TOP3	13	1885939	1888476	1
NT1	13	1889277	1891491	1
PF3D7_1347300	13	1893364	1895258	1
PF3D7_1347400	13	1895620	1896958	1
ALBA4	13	1896562	1903155	1
PF3D7_1347600	13	1902723	1905355	1
ECT	13	1907067	1911493	1
LRR4.1	13	1911507	1912832	1
PF3D7_1347900	13	1912646	1919522	1
PF3D7_1348000	13	1919643	1924321	1
PF3D7_1348100	13	1925011	1927105	1
PF3D7_1348200	13	1927114	1928445	1
PF3D7_1348300	13	1929041	1934453	1
PF3D7_1348400	13	1935006	1947401	1
PF3D7_1348500	13	1950044	1952494	1
PF3D7_1348600	13	1952854	1954954	1
WDR16	13	1955254	1958358	1
PF3D7_1348800	13	1959657	1965677	1
PF3D7_1348900	13	1965627	1966386	1
PF3D7_1349000	13	1966890	1969427	1
PF3D7_1349100	13	1969601	1971078	1
PF3D7_1349200	13	1971557	1974585	1
TKL3	13	1976376	1982692	1
PF3D7_1349400	13	1982878	1985282	1
PF3D7_1349500	13	1985013	1996039	1
PF3D7_1349600	13	1996357	1998701	1
PF3D7_1349700	13	1998716	1999945	1
PF3D7_1349800	13	2000270	2002377	1
PF3D7_1349900	13	2002379	2002989	1
PF3D7_1350000	13	2003004	2005374	1
KRS1	13	2005394	2008444	1
SNRPE	13	2009378	2010603	1
PF3D7_1350300	13	2010870	2012401	1
PF3D7_1350400	13	2012425	2015228	1
PF3D7_1350500	13	2014953	2019472	1
PF3D7_1350600	13	2021350	2022307	1
PF3D7_1350700	13	2023039	2025270	1
PF3D7_1350800	13	2025366	2026106	1
PF3D7_1351000	13	2032016	2040395	1
PF3D7_1351100	13	2039975	2042372	1
PF3D7_1351200	13	2042430	2048269	1
PF3D7_1351300	13	2048381	2049656	1
PF3D7_1351400	13	2051487	2053580	1
PF3D7_1351500	13	2052741	2052885	0
GK	13	2055161	2057075	1
IMC1f	13	2058839	2064747	1
PF3D7_1351800	13	2065333	2067148	1
PF3D7_1351900	13	2067513	2068916	1
PF3D7_1352000	13	2069203	2075512	1
ABCB6	13	2075535	2079893	1
UTP15	13	2079867	2083628	1
PF3D7_1352300	13	2083689	2086318	1
PF3D7_1352400	13	2087113	2092848	1
PF3D7_1352500	13	2092297	2094680	1
PF3D7_1352600	13	2096326	2099369	1
AQR	13	2101043	2109710	1
MON1	13	2110042	2113787	1
PF3D7_1352900	13	2113577	2116771	1
LysTrpA	13	2118361	2120913	0
PF3D7_1353100	13	2124264	2126527	1
MAHRP2	13	2129062	2131680	1
PF3D7_1353300	13	2132005	2139029	1
PF3D7_1353400	13	2139411	2143719	1
TFB4	13	2143723	2145387	1
ERD2	13	2145221	2147873	1
ROMO1	13	2149723	2150864	1
PF3D7_1353800	13	2151014	2152684	1
PF3D7_1353900	13	2153175	2155528	1
PF3D7_1354000	13	2155755	2157542	1
PF3D7_1354100	13	2157908	2159670	1
SAC1	13	2159676	2163263	1
PF3D7_1354300	13	2163553	2168036	1
PF3D7_1354400	13	2169202	2172008	1
ADSS	13	2173757	2176285	1
PF3D7_1354600	13	2175867	2177361	1
PF3D7_1354700	13	2178639	2179862	1
MCA1	13	2180143	2183414	1
PF3D7_1354900	13	2183640	2186476	1
MCM6	13	2186494	2190804	1
PF3D7_1355200	13	2190835	2194498	1
SET6	13	2195099	2197551	1
PF3D7_1355400	13	2197906	2197978	0
PP5	13	2198698	2202351	1
PIP1	13	2202011	2205513	1
NIF3	13	2205950	2212554	1
SF3B5	13	2212459	2215136	1
PF3D7_1355900	13	2216285	2218436	1
PF3D7_1356000	13	2218743	2222939	1
PF3D7_1356100	13	2223411	2227718	1
TIM23	13	2228269	2229941	1
PF3D7_1356300	13	2231116	2233675	1
PF3D7_1356400	13	2234959	2238932	1
PF3D7_1356500	13	2239261	2240004	1
PF3D7_1356600	13	2240792	2243672	1
PF3D7_1356700	13	2244508	2247386	1
ARK3	13	2248107	2262674	1
PK5	13	2262738	2265705	1
PF3D7_1357000	13	2265717	2269459	1
PF3D7_1357100	13	2266590	2270877	1
GluRS	13	2271135	2274371	1
PF3D7_1357300	13	2274713	2275078	1
PF3D7_1357400	13	2275621	2280940	1
PF3D7_1357500	13	2280953	2284450	1
PF3D7_1357600	13	2284813	2286089	1
UTP21	13	2285945	2291193	1
CCT4	13	2291061	2295045	1
PF3D7_1357900	13	2295079	2297485	1
PF3D7_1358000	13	2297267	2305076	1
PF3D7_1358100	13	2305078	2308166	1
PF3D7_1358200	13	2308497	2314416	1
ROM7	13	2314206	2316111	1
PF3D7_1358400	13	2316496	2318408	1
PF3D7_1358500	13	2318416	2321089	1
PF3D7_1358600	13	2322060	2325077	1
YOP1L	13	2325473	2328323	1
RPS15	13	2329517	2331678	1
PF3D7_1358900	13	2331698	2335247	1
PF3D7_1359000	13	2335486	2346648	1
PF3D7_1359100	13	2347380	2350101	1
HMGB4	13	2350110	2353226	1
DIS3	13	2353589	2357798	1
CELF1	13	2358469	2362433	1
PF3D7_1359500	13	2364426	2365235	1
PF3D7_1359600	13	2367440	2379279	1
PF3D7_1359700	13	2379985	2393171	1
PF3D7_1359800	13	2393370	2394355	1
PF3D7_1359900	13	2395314	2402848	1
PF3D7_1360000	13	2403511	2404044	1
RRM1	13	2404623	2406467	1
EMC3	13	2406644	2408604	1
PF3D7_1360300	13	2408666	2410749	1
PF3D7_1360400	13	2411192	2412387	1
GCbeta	13	2413324	2425261	1
PIAS	13	2425337	2432314	1
FLN	13	2434692	2439303	1
PF3D7_1360900	13	2439392	2443396	1
PRMT5	13	2444905	2447446	1
SEC24A	13	2449531	2453792	1
PF3D7_1361200	13	2454751	2461569	1
PF3D7_1361300	13	2461591	2463928	1
ADF2	13	2463755	2464745	1
PF3D7_1361500	13	2464790	2468539	1
YfhJ	13	2469127	2469540	1
COX2A	13	2470306	2472405	1
GAC	13	2473498	2482244	1
PCNA1	13	2481776	2484101	1
ApiCOX24	13	2486033	2487778	1
14-3-3II	13	2487843	2489579	1
RUVB3	13	2489913	2492561	1
TMCO1	13	2492607	2494181	1
Pcalp	13	2495001	2502249	1
EXO	13	2502730	2505875	1
PF3D7_1362600	13	2505912	2507356	1
PF3D7_1362700	13	2509007	2517549	1
PF3D7_1362800	13	2518311	2525712	1
PF3D7_1362900	13	2526360	2531483	1
PF3D7_1363000	13	2532007	2535722	1
PF3D7_1363100	13	2535745	2539767	1
PNKP	13	2539355	2541896	1
PF3D7_1363300	13	2542180	2543589	1
DOA1	13	2543068	2547394	1
CCR4-2	13	2547654	2551108	1
PF3D7_1363600	13	2551210	2552002	1
AMR1	13	2552035	2555363	1
GEX1	13	2556025	2559547	1
PF3D7_1364000	13	2563135	2567108	1
P92	13	2568534	2571611	1
NUP205	13	2571524	2578165	1
PRP16	13	2578668	2582635	1
PF3D7_1364400	13	2583838	2595100	1
RRP45	13	2596245	2598309	1
PF3D7_1364600	13	2598355	2601731	1
PF3D7_1364700	13	2601801	2603107	0
RPB5	13	2603194	2605638	1
FC	13	2605886	2608261	1
PF3D7_1365000	13	2608363	2610359	1
mtRPS17	13	2609807	2610960	1
PF3D7_1365200	13	2610995	2612309	1
PF3D7_1365300	13	2611904	2615834	1
UBA4	13	2615836	2618677	1
GCVT	13	2619004	2621127	1
TOP6B	13	2621160	2624082	1
PF3D7_1365700	13	2624097	2627647	1
PF3D7_1365800	13	2629805	2631978	1
PF3D7_1365900	13	2632304	2634360	1
PF3D7_1366000	13	2633993	2636011	1
DIP13	13	2636101	2637601	1
PF3D7_1366200	13	2637892	2639016	1
PF3D7_1366300	13	2638584	2653705	1
RHOP148	13	2654471	2660689	1
NDK	13	2660521	2662797	1
SRPR-alpha	13	2662173	2665818	1
PF3D7_1366700	13	2665864	2668733	1
PF3D7_1366800	13	2668028	2671369	1
PF3D7_1366900	13	2674514	2679479	1
SKP1	13	2678143	2680756	1
SNP1	13	2680786	2683055	1
PF3D7_1367200	13	2683581	2684967	1
PF3D7_1367300	13	2685059	2686331	1
PF3D7_1367400	13	2687168	2691319	1
PF3D7_1367500	13	2691361	2693825	1
PF3D7_1367600	13	2693485	2695219	1
AlaRS	13	2695379	2700285	1
PSOP2	13	2701228	2704776	1
PF3D7_1367900	13	2706499	2708442	1
PF3D7_1368000	13	2708492	2709566	1
RPN11	13	2709995	2711880	1
ABCE1	13	2713313	2717072	1
PF3D7_1368300	13	2717791	2719445	1
PF3D7_1368400	13	2718413	2721928	1
PF3D7_1368500	13	2722470	2725470	1
TIM9	13	2725142	2726519	1
PF3D7_1368700	13	2727274	2729996	1
ERCC4	13	2730239	2736221	1
PF3D7_1368900	13	2738083	2741740	1
GPAA1	13	2742329	2746396	1
PF3D7_1369100	13	2746174	2748732	1
PF3D7_1369200	13	2748967	2756484	1
PF3D7_1369300	13	2755662	2758407	1
PF3D7_1369400	13	2759048	2768913	1
PF3D7_1369500	13	2769414	2773904	1
PF3D7_1369600	13	2773725	2776948	1
SNRPA1	13	2777488	2779407	1
PF3D7_1369800	13	2780354	2780427	0
PF3D7_1369900	13	2781080	2781151	0
PF3D7_1370000	13	2781622	2781695	0
PF3D7_1370100	13	2783150	2783221	0
PF3D7_1370200	13	2783766	2783836	0
MAHRP1	13	2786609	2789345	1
